Accel Pedal;Coolant Temp;Engine Lambda;Engine Speed;Man Air Press;Mass Air Flow OBD;Rel Thrott Pos OBD;Spark Advance;Fuel Inj Amt
23;96;1;2357.8;74.7;25.832;15.7;21.5;22.278
23;96;1;2357.6;73.5;26;15.3;21.5;22.278
23;96;1;2359;72.7;26;15.3;21.5;22.278
23;96;1;2357;74.3;26;15.3;21.5;22.278
23;96;1;2358.1;73.4;26;15.3;21.5;22.278
23;96;1;2345.7;62;26;15.3;21.5;22.278
23;96;1;2315.4;39.7;17.271;15.3;21.5;17.426
23;96;1;2324.3;24;4.59;0.4;1;17.426
23;96;1;2303.2;15.4;4.59;0.4;1;17.426
23;96;1;2327.1;13.2;4.59;0.4;1;17.426
19.9;96;1;2310.1;12.9;4.59;0.4;1;17.426
0;96;1;2284.3;13;4.59;0.4;1;17.426
0;96;1.8;2250.8;13;4.59;0.4;1;1.549
0;96;1.9;2226.3;13.2;4.628;0.4;25.8;0
0;96;1.9;2199.9;13.7;4.64;4.3;33.5;0
0;96;1.9;2176.3;13.7;4.64;4.3;33.5;0
0;96;1.9;2156.2;13;4.64;4.3;33.5;0
0;96;1.9;2147;12.6;4.64;4.3;33.5;0
0;96;1.9;2141.9;13;4.64;4.3;33.5;0
0;96;2;2139;12.3;4.64;4.3;33.5;0
0;96;2;2139.5;12.4;4.42;3.9;33.5;0
0;96;2;2142.2;12.5;4.42;3.9;33.5;0
0;96;2;2146.7;12;4.42;3.9;33.5;0
0;96.7;2;2147.6;12;4.42;3.9;33.5;0
0;97;2;2154.7;12.6;4.42;3.9;33.5;0
0;97;2;2157;12.1;4.42;3.9;33.5;0
0;97;2;2161.9;11.8;4.43;3.9;33.5;0
0;97;2;2167.9;11.9;4.43;3.9;33.5;0
0;97;2;2170.4;11.9;4.43;3.9;33.5;0
0;97;2;2175.1;12.1;4.43;3.9;33.5;0
0;97;2;2178.4;12.1;4.43;3.9;33.5;0
0;97;2;2183.1;12.1;4.43;3.9;33.5;0
0;97;2;2191.1;12.1;4.72;3.9;33.5;0
0;97;2;2189.4;12;4.72;3.9;33.5;0
0;97;2;2196.2;12;4.72;3.9;33.5;0
0;97;2;2196.3;12;4.72;3.9;33.5;0
0;97;2;2197.8;12.2;4.72;3.9;33.5;0
0;97;2;2192.4;12.5;4.72;3.9;33.5;0
0;97;2;2192.9;12.8;4.72;3.9;33.5;0
0;97;2;2190.8;12.9;4.744;3.9;33.9;0
0;97;2;2188.6;13;4.75;3.9;34;0
0;97;2;2190.5;12.3;4.75;3.9;34;0
0;97;2;2190.7;12.3;4.75;3.9;34;0
0;97;2;2184.9;12.2;4.75;3.9;34;0
0;97;2;2181.9;12.1;4.75;3.9;34;0
0;97;2;2182.7;12.1;4.735;3.9;34;0
0;97;2;2180;12.1;4.73;3.9;33.5;0
0;97;2;2175.7;12.1;4.73;3.9;33.5;0
0;97;2;2173.3;12.2;4.73;3.9;33.5;0
0;97;2;2171.6;12.7;4.73;3.9;33.5;0
0;96;2;2169.3;12.5;4.73;3.9;33.5;0
0;96;2;2163.8;12.1;4.73;3.9;33.5;0
0;96;2;2156.5;12;4.54;3.9;33.5;0
0;96;2;2151.1;12.2;4.54;3.9;33.5;0
0;96;2;2153.5;12.6;4.54;3.9;33.5;0
0;96;2;2152.2;12;4.54;3.9;33.5;0
0;96;2;2145.8;11.8;4.54;3.9;33.5;0
0;96;2;2141.5;12.5;4.54;3.9;33.5;0
0;96;2;2136.7;11.9;4.535;3.9;33.5;0
0;96;2;2133.8;11.9;4.5;3.6;33.5;0
0;96;2;2129.6;12;4.5;3.5;33.5;0
0;96;2;2122.6;12.2;4.5;3.5;33.5;0
0;96;2;2117.3;11.9;4.5;3.5;33.5;0
0;96;2;2118;12.4;4.5;3.5;33.5;0
0;96;2;2112.9;11.8;4.5;3.5;33.5;0
0;96;2;2108.6;12;4.31;3.5;33.5;0
0;96;2;2108.4;12.3;4.31;3.5;33.5;0
0;96;2;2109.8;11.7;4.31;3.5;33.5;0
0;96;2;2103.1;11.8;4.31;3.5;33.5;0
0;96;2;2096.7;12.1;4.31;3.5;33.5;0
0;96;2;2094.9;11.8;4.31;3.5;33.5;0
0;96;2;2093.5;11.7;4.31;3.5;33.5;0
0;96;2;2089.3;11.8;4.26;3.5;33.5;0
0;96;2;2086.5;11.8;4.26;3.5;33.5;0
0;96;2;2086.3;11.8;4.26;3.5;33.5;0
0;96;2;2084.3;11.8;4.26;3.5;33.5;0
0;96;2;2077.7;11.7;4.26;3.5;33.5;0
0;96;2;2069.5;12.1;4.26;3.5;33.5;0
0;96;2;2067.1;12;4.24;3.5;33.5;0
0;96;2;2067.3;11.8;4.24;3.5;33.5;0
0;96;2;2060.8;12;4.24;3.5;33.5;0
0;96;2;2055.2;11.9;4.24;3.5;33.5;0
0;96;2;2051.6;11.8;4.24;3.5;33.5;0
0;96;2;2046.8;11.9;4.24;3.5;33.5;0
0;96;2;2037.8;12.1;4.231;3.5;33.5;0
0;96;2;2035.6;11.8;4.22;3.5;33.5;0
0;96;2;2031.9;11.9;4.22;3.5;33.5;0
0;96;2;2029.4;12.4;4.22;3.5;33.5;0
0;96;2;2032.3;11.7;4.22;3.5;33.5;0
0;96;2;2028.4;11.7;4.22;3.5;33.5;0
0;96;2;2022.9;12.1;4.22;3.5;33.5;0
0;96;2;2023.3;12.3;4.08;3.5;33.6;0
0;96;2;2019.9;11.8;4.08;3.5;34;0
0;96;2;2016.3;11.8;4.08;3.5;34;0
0;96;2;2018.7;11.8;4.08;3.5;34;0
0;96;2;2016.6;12.1;4.08;3.5;34;0
0;96;2;2008.3;12.3;4.08;3.5;34;0
0;96;2;2004.5;12.3;4.083;3.5;34;0
0;96;2;2008;12.4;4.09;3.5;34;0
0;96;2;2004.6;12.4;4.09;3.5;34;0
0;96;2;1999.7;12.5;4.09;3.5;34;0
0;96;2;1995.3;12.4;4.09;3.5;34;0
0;96;2;1991.9;12.3;4.09;3.5;34;0
0;96;2;1987.8;12.1;4.09;3.5;34;0
0;96;2;1980;11.8;3.925;3.5;34;0
0;96;2;1978.4;11.8;3.92;3.5;34;0
0;96;2;1975.4;12.1;3.92;3.5;34;0
0;96;2;1971.1;12.3;3.92;3.5;34;0
0;96;2;1972;11.8;3.92;3.5;34;0
0;96;2;1972.5;11.8;3.92;3.5;34;0
0;96;2;1966.2;12.4;3.92;3.5;34;0
0;96;2;1962.5;11.9;3.99;3.3;34;0
0;96;2;1963.7;11.9;3.99;3.1;34;0
0;96;2;1961.5;12.2;3.99;3.1;34;0
0;96;2;1957.2;11.8;3.99;3.1;34;0
0;96;2;1955.3;12.5;3.99;3.1;34;0
0;96;2;1955.8;11.8;3.99;3.1;34;0
0;96;2;1951.6;12.6;3.961;3.1;34.1;0
0;96;2;1944;11.9;3.88;3.1;34.5;0
0;96;2;1939.2;12.5;3.88;3.1;34.5;0
0;96;2;1941.8;12;3.88;3.1;34.5;0
0;96;2;1939.8;12.1;3.88;3.1;34.5;0
0;96;2;1934.5;12;3.88;3.1;34.5;0
0;96;2;1930.2;11.9;3.88;3.1;34.5;0
0;96;2;1927.5;12.2;3.908;3.1;34.5;0
0;96;2;1923.9;12.5;3.93;3.1;34.5;0
0;96;2;1917.8;12.4;3.93;3.1;34.5;0
0;96;2;1909.1;11.9;3.93;3.1;34.5;0
0;96;2;1906;12.8;3.93;3.1;34.5;0
0;96;2;1899.9;12.2;3.93;3.1;34.5;0
0;96;2;1897.2;11.8;3.93;3.1;34.5;0
0;96;2;1900.2;12.4;3.731;3.1;34.5;0
0;96;2;1894.5;11.8;3.64;3.1;35;0
0;96;2;1890.2;12.4;3.64;3.1;35;0
0;96;2;1890;11.8;3.64;3.1;35;0
0;96;2;1885.2;12.1;3.64;3.1;35;0
0;95;2;1885.5;12.3;3.64;3.1;35;0
0;95;2;1885.7;12;3.64;3.1;35;0
0;95;2;1878.7;12.6;3.695;3.1;35;0
0;95;2;1875.2;11.9;3.72;3.1;35;0
0;95;2;1879.1;12;3.72;3.1;35;0
0;95;2;1875.9;12.6;3.72;3.1;35;0
0;95;2;1871.2;11.9;3.72;3.1;35;0
0;95;2;1867.4;11.8;3.72;3.1;35;0
0;95;2;1865.1;11.9;3.72;3.1;35;0
0;95;2;1857.7;12.2;3.72;3.1;35;0
0;95;2;1851.4;12.3;3.61;3.1;35;0
0;95;2;1851.1;12.5;3.61;3.1;35;0
0;95;2;1848.4;12.6;3.61;3.1;35;0
0;95;2;1848.5;12.6;3.61;3.1;35;0
0;95;2;1851.2;12.8;3.61;3.1;35;0
0;95;2;1846.6;12.8;3.61;3.1;35;0
0;95;2;1841.2;12.7;3.61;3.1;35;0
0;95;2;1840.9;12.5;3.721;3.1;35.5;0
0;95;2;1838.5;12.3;3.73;3.1;35.5;0
0;95;2;1834.7;12.1;3.73;3.1;35.5;0
0;95;2;1833.3;12;3.73;3.1;35.5;0
0;95;2;1833.7;11.9;3.73;3.1;35.5;0
0;95;2;1829.9;12.6;3.73;3.1;35.5;0
0;95;2;1822.5;12.8;3.709;3.1;35.5;0
0;95;2;1820.7;12.1;3.51;3.1;35.5;0
0;95;2;1823.3;11.9;3.51;3.1;35.5;0
0;95;2;1820.4;12.6;3.51;3.1;35.5;0
0;95;2;1816;12.4;3.51;3.1;35.5;0
0;95;2;1810.8;12;3.51;3.1;35.5;0
0;95;2;1807.9;12.9;3.51;3.1;35.5;0
0;95;2;1805.4;12.1;3.638;3.1;35.5;0
0;95;2;1798.7;13;3.7;3.1;35.5;0
0;95;2;1794;12;3.7;3.1;35.5;0
0;95;2;1793.3;12.7;3.7;3.1;35.5;0
0;95;2;1789.2;12.7;3.7;3.1;35.5;0
0;95;2;1786.4;12.1;3.7;3.1;35.5;0
0;95;2;1787.7;12.2;3.624;3.1;35.5;0
0;95;2;1786.3;11.9;3.58;3.1;35.5;0
0;95;2;1779.2;12.2;3.58;3.1;35.5;0
0;95;2;1776.7;12.6;3.58;3.1;35.5;0
0;95;2;1776.5;12.3;3.58;3.1;35.5;0
0;95;2;1773.2;11.8;3.58;3.1;35.5;0
0;95;2;1771;12;3.58;3.1;35.5;0
0;95;2;1771.8;12;3.61;3.1;35.5;0
0;95;2;1769.3;12.5;3.61;3.1;35.5;0
0;95;2;1763.1;12.7;3.61;3.1;35.5;0
0;95;2;1757.2;11.9;3.61;3.1;35.5;0
0;95;2;1759.3;12.7;3.61;3.1;35.5;0
0;95;2;1759;11.8;3.61;3.1;35.5;0
0;95;2;1755.3;12.7;3.61;3.1;35.5;0
0;95;2;1751.4;11.8;3.43;3.1;36;0
0;95;2;1747.3;12.1;3.43;3.1;36;0
0;95;2;1743.9;12.7;3.43;3.1;36;0
0;95;2;1737.1;11.7;3.43;3.1;36;0
0;95;2;1730.1;11.7;3.43;3.1;36;0
0;95;2;1730.1;12.1;3.43;3.1;36;0
0;95;2;1726.9;12.6;3.598;3.1;36;0
0;95;2;1725.7;12.9;3.61;3.1;35.5;0
0;95;2;1728.4;12.9;3.61;3.1;35.5;0
0;95;2;1725.5;11.7;3.61;3.1;35.5;0
0;95;2;1718.8;11.7;3.61;3.1;35.5;0
0;95;2;1717.6;11.7;3.61;3.1;35.5;0
0;95;2;1715.5;11.6;3.523;3.1;35.5;0
0;95;2;1711.6;11.6;3.45;3.1;35.5;0
0;95;2;1709.8;11.6;3.45;3.1;35.5;0
0;95;2;1710.7;11.7;3.45;3.1;35.5;0
0;95;2;1707.1;12.8;3.45;3.1;35.5;0
0;95;2;1700.8;12.9;3.45;3.1;35.5;0
0;95;2;1702.1;12.6;3.45;3.1;35.5;0
0;95;2;1704.1;12.2;3.43;3.1;35.3;0
0;95;2;1700.2;11.7;3.41;3.1;35;0
0;95;2;1696.2;11.9;3.41;3.1;35;0
0;95;2;1691.7;12.9;3.41;3.1;35;0
0;94;2;1688.4;12.4;3.41;3.1;35;0
0;94;2;1684.8;11.7;3.41;3.1;35;0
0;94;2;1677.6;12.8;3.41;3.1;35;0
0;94;2;1674;11.8;3.41;3.1;35;0
0;94;2;1672.3;12.4;3.41;3.1;35;0
0;94;2;1668.3;11.9;3.41;3.1;35;0
0;94;2;1668.6;12.6;3.41;3.1;35;0
0;94;2;1671.4;11.6;3.41;3.1;35;0
0;94;2;1666;12.5;3.41;3.1;35;0
0;94;2;1661.2;12.4;3.417;3.1;34.7;0
0;94;2;1659;12.1;3.42;3.1;34.5;0
0;94;2;1654.9;12.4;3.42;3.1;34.5;0
0;94;2;1649.9;12.6;3.42;3.1;34.5;0
0;94;2;1649.7;11.9;3.42;3.1;34.5;0
0;94;2;1647;12.1;3.42;3.1;34.5;0
0;94;2;1639.1;12.2;3.336;3.1;34.5;0
0;94;2;1641.4;12.4;3.33;3.1;34.5;0
0;94;2;1642.5;12.3;3.33;3.1;34.5;0
0;94;2;1639.4;12.5;3.33;3.1;34.5;0
0;94;2;1636.1;12.1;3.33;3.1;34.5;0
0;94;2;1634.3;12.6;3.33;3.1;34.5;0
0;94;2;1631.2;11.7;3.33;3.1;34.5;0
0;94;2;1623.7;12.4;3.363;3.1;34.3;0
0;94;2;1622.2;12.7;3.4;3.1;34;0
0;94;2;1618.5;12.3;3.4;3.1;34;0
0;94;2;1616.2;11.8;3.4;3.1;34;0
0;94;2;1618.3;12.2;3.4;3.1;34;0
0;94;2;1617.4;12.6;3.4;3.1;34;0
0;94;2;1611.9;12.6;3.49;3.1;34;0
0;94;2;1611.2;12.5;3.56;3.1;34;0
0;94;2;1609.8;11.5;3.56;3.1;34;0
0;94;2;1607.5;11.6;3.56;3.1;34;0
0;94;2;1606;11.7;3.56;3.1;34;0
0;94;2;1607.7;11.9;3.56;3.1;34;0
0;94;2;1605.5;12.1;3.56;3.1;34;0
0;94;2;1599;12.1;3.392;3.1;34;0
0;94;2;1593.8;11.9;3.38;3.1;34;0
0;94;2;1596.1;11.8;3.38;3.1;34;0
0;94;2;1596.7;11.8;3.38;3.1;34;0
0;94;2;1592.5;11.8;3.38;3.1;34;0
0;94;2;1588.8;12.5;3.38;3.1;34;0
0;94;2;1584.8;12.6;3.362;3.1;34;0
0;94;2;1582.2;12.4;3.36;3.1;34;0
0;94;2;1579.1;12;3.36;3.1;34;0
0;94;2;1571.5;12.5;3.36;3.1;34;0
0;94;2;1568.1;12.4;3.36;3.1;34;0
0;94;2;1566.6;12.2;3.36;3.1;34;0
0;94;2;1563;12.5;3.36;3.1;34;0
0;94;2;1562.6;11.9;3.55;3.1;34;0
0;94;2;1564.8;12.5;3.55;3.1;34;0
0;94;2;1561;11.9;3.55;3.1;34;0
0;94;2;1555.7;12.5;3.55;3.1;34;0
0;94;2;1555.9;12;3.55;3.1;34;0
0;94;2;1553.9;12.3;3.55;3.1;34;0
0;94;2;1551.6;12.4;3.417;3.1;34;0
0;94;2;1550.4;12.2;3.39;3.1;34;0
0;94;2;1551.2;12.4;3.39;3.1;34;0
0;94;2;1549.2;12.4;3.39;3.1;34;0
0;94;2;1543;12.1;3.39;3.1;34;0
0;94;2;1538;12.4;3.39;3.1;34;0
0;94;2;1540.4;12.1;3.39;3.1;34;0
0;94;2;1541.7;12.4;3.339;3.1;34;0
0;94;2;1538.4;12.2;3.33;3.1;34;0
0;94;2;1534.6;12.2;3.33;3.1;34;0
0;94;2;1530.3;12;3.33;3.1;34;0
0;94;2;1526.7;12.5;3.33;3.1;34;0
0;94;2;1525;12.3;3.33;3.1;34;0
0;94;2;1519.8;12;3.464;3.1;34;0
0;94;2;1513.8;12.3;3.6;3.1;34;0
0;94;2;1514;12.5;3.6;3.1;34;0
0;94;2;1511;12.6;3.6;3.1;34;0
0;94;2;1508.1;12.6;3.6;3.1;34;0
0;94;2;1508;12.6;3.6;3.1;34;0
0;94;2;1510;11.9;3.588;3.1;34;0
0;94;2;1506.5;12.1;3.37;3.1;34;0
0;94;2;1500.9;12.1;3.37;3.1;34;0
0;94;2;1499.6;12.1;3.37;3.1;34;0
0;93.9;2;1498.1;12.1;3.37;3.1;34;0
0;93;2;1495.7;12.2;3.37;3.1;34;0
0;93;2;1492.4;12.7;3.37;3.1;34;0
0;93;2;1491.2;12.8;3.37;3.1;34;0
0;93;2;1491.9;12.7;3.37;2.7;34;0
0;93;2;1488.5;12.5;3.37;2.7;34;0
0;93;2;1482.2;12.3;3.37;2.7;34;0
0;93;2;1479.5;12.5;3.37;2.7;34;0
0;93;2;1482.3;12.7;3.37;2.7;34;0
0;93;2;1481;12.5;3.37;2.7;34;0
0;93;2;1477.2;12.2;3.409;2.7;34;0
0;93;2;1473.6;12.5;3.46;2.7;34;0
0;93;2;1470.3;12.4;3.46;2.7;34;0
0;93;2;1468.3;12.1;3.46;2.7;34;0
0;93;2;1465.6;12.5;3.46;2.7;34;0
0;93;2;1458.5;12.5;3.46;2.7;34;0
0;93;2;1454.1;12.3;3.301;2.7;34;0
0;93;2;1454;12.6;3.25;2.7;34.5;0
0;93;2;1451.8;12.2;3.25;2.7;34.5;0
0;93;2;1450.4;12.3;3.25;2.7;34.5;0
0;93;2;1451;12.3;3.25;2.7;34.5;0
0;93;2;1451.3;12.4;3.25;2.7;34.5;0
0;93;2;1445.7;12.2;3.251;2.7;34.5;0
0;93;2;1442.2;12.5;3.3;2.7;34.5;0
0;93;2;1441.9;12.2;3.3;2.7;34.5;0
0;93;2;1441.2;12.4;3.3;2.7;34.5;0
0;93;2;1438.9;12;3.3;2.7;34.5;0
0;93;2;1436.4;12.1;3.3;2.7;34.5;0
0;93;2;1435.6;12.4;3.3;2.7;34.5;0
0;93;2;1435.3;12.2;3.292;2.7;34.5;0
0;93;2;1431.7;12;3.28;2.7;34.5;0
0;93;2;1426.1;12.3;3.28;2.7;34.5;0
0;93;2;1422.1;12.5;3.28;2.7;34.5;0
0;93;2;1425.5;12.5;3.28;2.7;34.5;0
0;93;2;1425.6;12.3;3.28;2.7;34.5;0
0;93;2;1421.9;12;3.28;2.7;34.5;0
0;93;2;1418.1;12.1;3.188;2.7;34.9;0
0;93;2;1414.7;12.1;3.15;2.7;35;0
0;93;2;1411.9;12.1;3.15;2.7;35;0
0;93;2;1409.3;12.1;3.15;2.7;35;0
0;93;2;1406.2;12.1;3.15;2.7;35;0
0;93;2;1399.6;12.3;3.15;2.7;35;0
0;93;2;1397;12.6;3.01;2.7;35;0
0;93;2;1396.7;12.5;2.96;2.7;35;0
0;93;2;1393.2;12.1;2.96;2.7;35;0
0;93;2;1391.7;12.1;2.96;2.7;35;0
0;93;2;1392.5;12.6;2.96;2.7;35;0
0;93;2;1393.1;12.3;2.96;2.7;35;0
0;93;2;1389.2;12.4;2.96;2.7;35;0
0;93;2;1384.7;12.7;3.096;2.7;35.4;0
0;93;2;1383.2;12.2;3.12;2.7;35.5;0
0;93;2;1382.3;12.6;3.12;2.7;35.5;0
0;93;2;1380;12.5;3.12;2.7;35.5;0
0;93;2;1377.3;12.4;3.12;2.7;35.5;0
0;93;2;1375.7;12.4;3.12;2.7;35.5;0
0;93;2;1376;12.6;2.961;2.7;35.5;0
0;93;2;1374.2;12.3;2.91;2.7;35.5;0
0;93;2;1368.4;12.8;2.91;2.7;35.5;0
0;93;2;1362.9;12.3;2.91;2.7;35.5;0
0;93;2;1363.2;12.7;2.91;2.7;35.5;0
0;93;2;1364.5;12.5;2.91;2.7;35.5;0
0;93;2;1361.9;12.6;2.91;2.7;35.5;0
0;93;2;1358.4;12.7;2.853;2.7;35.9;0
0;93;2;1355.1;12.3;2.83;2.7;36;0
0;93;2;1353.2;12.7;2.83;2.7;36;0
0;93;2;1351.9;12.7;2.83;2.7;36;0
0;93;2;1348.6;12.5;2.83;2.7;36;0
0;93;2;1342.2;12.1;2.83;2.7;36;0
0;93;2;1339.2;12.2;2.839;2.7;36;0
0;93;2;1337.6;12.3;2.85;2.7;36;0
0;93;2;1333.8;12.3;2.85;2.7;36;0
0;93;2;1332;12.3;2.85;2.7;36;0
0;93;2;1333.6;12.2;2.85;2.7;36;0
0;93;2;1333.2;12.2;2.85;2.7;36;0
0;93;2;1328.8;12.1;2.834;2.7;36;0
0;93;2;1325.9;12.1;2.72;2.7;36.1;0
0;93;2;1325.4;12.7;2.72;2.7;36.5;0
0;93;2;1322.8;12.7;2.72;2.7;36.5;0
0;93;2;1319.6;12.7;2.72;2.7;36.5;0
0;92.4;2;1317.7;12.4;2.72;2.7;36.5;0
0;92;2;1318.1;12.6;2.72;2.7;36.5;0
0;92;2;1315;12.8;2.973;2.7;36.5;0
0;92;2;1308.7;12.6;3.03;2.7;37;0
0;92;2;1306;12.8;3.03;2.7;37;0
0;92;2;1308;12.8;3.03;2.7;37;0
0;92;2;1306.3;12.5;3.03;2.7;37;0
0;92;2;1304.3;12.8;3.03;2.7;37;0
0;92;2;1303.2;12.7;2.936;2.7;37;0
0;92;2;1301.8;12.8;2.76;2.7;37;0
0;92;2;1299.9;12.5;2.76;2.7;37;0
0;92;2;1295.7;12.5;2.76;2.7;37;0
0;92;2;1290.3;12.8;2.76;2.7;37;0
0;92;2;1289.9;12.5;2.76;2.7;37;0
0;92;2;1288.4;12.7;2.76;2.7;37;0
0;92;2;1285.4;12.7;2.76;2.7;37;0
0;92;2;1283.1;12.3;2.712;2.4;37;0
0;92;2;1283.3;12.7;2.71;2.4;37;0
0;92;2;1282.6;12.7;2.71;2.4;37;0
0;92;2;1276.7;12.5;2.71;2.4;37;0
0;92;2;1273.1;12.1;2.71;2.4;37;0
0;92;2;1272.1;12.3;2.71;2.4;37;0
0;92;2;1270.6;12.5;2.741;2.4;37.2;0
0;92;2;1268.6;12.6;2.8;2.4;37.5;0
0;92;2;1265.9;12.6;2.8;2.4;37.5;0
0;92;2;1265.2;12.6;2.8;2.4;37.5;0
0;92;2;1263.8;12.6;2.8;2.4;37.5;0
0;92;2;1258.8;12.5;2.8;2.4;37.5;0
0;92;2;1257.6;12.3;2.8;2.4;37.5;0
0;92;2;1259.3;12.2;2.675;2.4;37.5;0
0;92;2;1258.7;12.1;2.62;2.4;37.5;0
0;92;2;1256;11.9;2.62;2.4;37.5;0
0;92;2;1252.4;12.4;2.62;2.4;37.5;0
0;92;2;1249;12.5;2.62;2.4;37.5;0
0;92;2;1246.9;12.3;2.62;2.4;37.5;0
0;92;2;1243.2;11.8;2.706;2.4;37.5;0
0;92;2;1237.1;12.5;2.71;2.4;37.5;0
0;92;2;1237.2;12.1;2.71;2.4;37.5;0
0;92;2;1236.5;12.5;2.71;2.4;37.5;0
0;92;2;1234;12.3;2.71;2.4;37.5;0
0;92;2;1233.4;12.4;2.71;2.4;37.5;0
0;92;2;1236.8;12.3;2.681;2.4;37.5;0
0;92;2;1244.5;11.9;2.5;2.4;37.6;0
0;92;2;1250;11.8;2.5;2.4;38;0
0;92;2;1236.3;12.5;2.5;2.4;38;0
0;92;2;1211;12.5;2.5;2.4;38;0
0;92;2;1205.9;12.4;2.5;2.4;38;0
0;92;2;1227.8;12;2.5;2.4;38;0
0;92;2;1250.3;11.6;2.537;2.4;37.8;0
0;92;2;1282.7;11.8;2.61;2.4;37.5;0
0;92;2;1337.4;11.9;2.61;2.4;37.5;0
0;92;2;1384.3;11.6;2.61;2.4;37.5;0
0;92;2;1402.1;11.6;2.61;2.4;37.5;0
0;92;2;1405;11.8;2.61;2.4;37.5;0
0;92;2;1415.3;11.9;2.727;2.4;37.5;0
0;92;2;1417;12.1;3.19;2.5;36.5;0
0;92;2;1418;12.2;3.19;2.7;35;0
0;92;2;1419.1;12.4;3.19;2.7;35;0
0;92;2;1420.3;12.5;3.19;2.7;35;0
0;92;2;1416.5;12.6;3.19;2.7;35;0
0;92;2;1411.1;12.6;3.19;2.7;35;0
0;92;2;1407.5;12.6;3.148;2.7;35;0
0;92;2;1406.6;12.5;3.1;2.7;35;0
0;92;2;1403.4;12.3;3.1;2.7;35;0
0;92;2;1400.6;12.2;3.1;2.7;35;0
0;92;2;1399.2;12.2;3.1;2.7;35;0
0;92;2;1399.7;12.6;3.1;2.7;35;0
0;92;2;1401;12.6;3.1;2.7;35;0
0;92;2;1399.4;12.5;3.157;2.7;35;0
0;92;2;1394.7;12.1;3.19;2.7;35;0
0;92;2;1392;12.5;3.19;2.7;35;0
0;91.9;2;1388.7;12.6;3.19;2.7;35;0
0;91;2;1388;12.2;3.19;2.7;35;0
0;91;2;1386;12.3;3.19;2.7;35;0
0;91;2;1383.5;12.4;3.103;2.7;35;0
0;91;2;1380.8;12.4;3.04;2.7;35.4;0
0;91;2;1377.8;12.5;3.04;2.7;35.5;0
0;91;2;1374.9;11.9;3.04;2.7;35.5;0
0;91;2;1371.5;12.5;3.04;2.7;35.5;0
0;91;2;1369.2;12.1;3.04;2.7;35.5;0
0;91;2;1366.4;12.6;3.04;2.7;35.5;0
0;91;2;1360.2;12.3;3.057;2.7;35.8;0
0;91;2;1352.5;12.4;3.07;2.7;36;0
0;91;2;1347.9;12.7;3.07;2.7;36;0
0;91;2;1350.2;12.7;3.07;2.7;36;0
0;91;2;1349.5;12;3.07;2.7;36;0
0;91;2;1345.1;12.1;3.07;2.7;36;0
0;91;2;1342;12.3;3.049;2.7;36.2;0
0;91;2;1338.8;12.5;3;2.7;36.5;0
0;91;2;1337.2;12.5;3;2.7;36.5;0
0;91;2;1333.7;12.5;3;2.7;36.5;0
0;91;2;1327.2;12.3;3;2.7;36.5;0
0;91;2;1325.5;12.1;3;2.7;36.5;0
0;91;2;1325.8;12;3;2.7;36.5;0
0;91;2;1322.7;12.6;3.01;2.7;36.5;0
0;91;2;1320.4;12.6;3.01;2.7;36.5;0
0;91;2;1320.3;12.6;3.01;2.7;36.5;0
0;91;2;1320.5;12.3;3.01;2.7;36.5;0
0;91;2;1316.7;12.4;3.01;2.7;36.5;0
0;91;2;1311.1;12.7;3.01;2.7;36.5;0
0;91;2;1308.7;12.4;2.836;2.7;36.5;0
0;91;2;1307.6;12.6;2.74;2.7;36.9;0
0;91;2;1306.7;12.6;2.74;2.7;37;0
0;91;2;1304.4;12.1;2.74;2.7;37;0
0;91;2;1301.6;12.7;2.74;2.7;37;0
0;91;2;1301.2;12.1;2.74;2.7;37;0
0;91;2;1299.8;12.6;2.737;2.7;37;0
0;91;2;1294.6;12.2;2.72;2.6;37;0
0;91;2;1288.8;12.6;2.72;2.4;37;0
0;91;2;1287;12.5;2.72;2.4;37;0
0;91;2;1289.8;12.4;2.72;2.4;37;0
0;91;2;1289.4;12.6;2.72;2.4;37;0
0;91;2;1285.4;12.4;2.72;2.4;37;0
0;91;2;1281.3;12.5;2.666;2.4;37;0
0;91;2;1277.8;12.7;2.64;2.4;37.4;0
0;91;2;1275;12.6;2.64;2.4;37.5;0
0;91;2;1273.3;12;2.64;2.4;37.5;0
0;91;2;1269.3;11.9;2.64;2.4;37.5;0
0;91;2;1262.8;11.9;2.64;2.4;37.5;0
0;91;2;1260.5;11.9;2.642;2.4;37.5;0
0;91;2;1261.3;12.5;2.73;2.4;37.5;0
0;91;2;1258.6;12.5;2.73;2.4;37.5;0
0;91;2;1257.3;12.5;2.73;2.4;37.5;0
0;91;2;1256.7;12.5;2.73;2.4;37.5;0
0;91;2;1256.8;12.5;2.73;2.4;37.5;0
0;91;2;1255.2;12.3;2.73;2.4;37.5;0
0;91;2;1250.4;12;2.692;2.4;37.5;0
0;91;2;1247;12.1;2.62;2.4;37.5;0
0;91;2;1244.8;12.4;2.62;2.4;37.5;0
0;91;2;1242.8;12.2;2.62;2.4;37.5;0
0;90.5;2;1240.7;12.2;2.62;2.4;37.5;0
0;90;2;1239.2;12.3;2.62;2.4;37.5;0
0;90;2;1236.5;12.3;2.62;2.4;37.5;0
0;90;2;1234.3;12.3;2.608;2.4;37.5;0
0;90;2;1233.9;11.9;2.6;2.4;37.5;0
0;90;2;1232.2;12;2.6;2.4;37.5;0
